% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
18458 +3.886425402e+01 +3.886425402e+01 +1.185142540e+02 +1.185142540e+02 +1.5287e+00 -1.5019e+00 +9.0030e-01 +1.9788e+00 +8.9514e-01 +1.6786e+00 -7.4013e-01 +1.3542e+00 +1.8690e+00 -9.6523e-01 -8.5795e-01 -1.9474e+00 -1.9515e+00 +1.2188e+00 -1.5291e+00 -1.5128e+00 +2.1254e+00 -1.2395e+00 +7.1694e-01 -1.0551e+00
18502 +3.799297431e+01 +3.799297431e+01 +1.176429743e+02 +1.176429743e+02 +1.5280e+00 -1.5027e+00 +8.9947e-01 +1.9797e+00 +8.9311e-01 +1.6744e+00 -7.3991e-01 +1.3537e+00 +1.8695e+00 -9.6574e-01 -8.5678e-01 -1.9444e+00 -1.9518e+00 +1.2181e+00 -1.5299e+00 -1.5095e+00 +2.1247e+00 -1.2394e+00 +7.1686e-01 -1.0578e+00
18656 +3.705500001e+01 +3.705500001e+01 +1.167050000e+02 +1.167050000e+02 +1.5225e+00 -1.4983e+00 +9.0176e-01 +1.9816e+00 +8.8647e-01 +1.6766e+00 -7.4052e-01 +1.3543e+00 +1.8665e+00 -9.6772e-01 -8.5419e-01 -1.9412e+00 -1.9538e+00 +1.2110e+00 -1.5333e+00 -1.5074e+00 +2.1261e+00 -1.2385e+00 +7.1601e-01 -1.0564e+00
18788 +3.623127258e+01 +3.623127258e+01 +1.158812726e+02 +1.158812726e+02 +1.5209e+00 -1.4966e+00 +9.0182e-01 +1.9825e+00 +8.9105e-01 +1.6764e+00 -7.3882e-01 +1.3547e+00 +1.8669e+00 -9.6524e-01 -8.5172e-01 -1.9395e+00 -1.9567e+00 +1.2133e+00 -1.5285e+00 -1.5039e+00 +2.1272e+00 -1.2372e+00 +7.1389e-01 -1.0575e+00
18986 +3.543710670e+01 +3.543710670e+01 +1.150871067e+02 +1.150871067e+02 +1.5232e+00 -1.4920e+00 +9.0125e-01 +1.9816e+00 +8.9130e-01 +1.6738e+00 -7.3583e-01 +1.3564e+00 +1.8646e+00 -9.6579e-01 -8.5499e-01 -1.9400e+00 -1.9575e+00 +1.2113e+00 -1.5309e+00 -1.5030e+00 +2.1253e+00 -1.2334e+00 +7.1305e-01 -1.0591e+00
19250 +3.463101619e+01 +3.463101619e+01 +1.142810162e+02 +1.142810162e+02 +1.5232e+00 -1.4897e+00 +9.0018e-01 +1.9797e+00 +8.9218e-01 +1.6696e+00 -7.3895e-01 +1.3578e+00 +1.8613e+00 -9.6586e-01 -8.5617e-01 -1.9391e+00 -1.9597e+00 +1.2135e+00 -1.5316e+00 -1.4997e+00 +2.1228e+00 -1.2339e+00 +7.1028e-01 -1.0606e+00
19580 +3.388075395e+01 +3.388075395e+01 +1.135307539e+02 +1.135307539e+02 +1.5279e+00 -1.4933e+00 +9.0028e-01 +1.9781e+00 +8.9323e-01 +1.6669e+00 -7.4347e-01 +1.3575e+00 +1.8612e+00 -9.6649e-01 -8.5537e-01 -1.9398e+00 -1.9650e+00 +1.2152e+00 -1.5346e+00 -1.4989e+00 +2.1189e+00 -1.2322e+00 +7.0624e-01 -1.0629e+00
20284 +3.309788761e+01 +3.309788761e+01 +1.127478876e+02 +1.127478876e+02 +1.5338e+00 -1.4915e+00 +9.0018e-01 +1.9747e+00 +8.9396e-01 +1.6626e+00 -7.4657e-01 +1.3580e+00 +1.8593e+00 -9.6919e-01 -8.5668e-01 -1.9410e+00 -1.9744e+00 +1.2138e+00 -1.5356e+00 -1.4970e+00 +2.1156e+00 -1.2307e+00 +7.0344e-01 -1.0641e+00
22242 +3.235753341e+01 +3.235753341e+01 +1.120075334e+02 +1.120075334e+02 +1.5403e+00 -1.4914e+00 +8.9400e-01 +1.9689e+00 +8.9581e-01 +1.6605e+00 -7.5284e-01 +1.3590e+00 +1.8550e+00 -9.7201e-01 -8.5840e-01 -1.9391e+00 -1.9803e+00 +1.2128e+00 -1.5380e+00 -1.4908e+00 +2.1105e+00 -1.2250e+00 +7.0358e-01 -1.0623e+00
% function evaluation | noise-free fitness - Fopt (1.160000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.497414367e+02 +3.497414367e+02 +3.509014367e+02 +3.509014367e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
923 +3.372826354e+02 +3.372826354e+02 +3.384426354e+02 +3.384426354e+02 +1.9291e-01 +2.1888e-02 -3.2068e+00 +1.4067e+00 +3.5699e+00 -1.5715e+00 -2.7848e+00 -8.3462e-01 +2.4569e-01 -3.1674e+00 -2.2812e-01 +7.0639e-01 -5.9136e-01 -2.5562e-02 -1.8896e+00 -5.7164e-01 +8.4098e-02 -2.9071e+00 -2.0300e+00 +1.4625e+00
979 +3.069128494e+02 +3.069128494e+02 +3.080728494e+02 +3.080728494e+02 +9.5894e-01 +1.4362e+00 -2.0648e+00 +1.3570e+00 +3.9445e+00 -1.5185e+00 -1.4863e+00 +7.7484e-03 +6.3395e-01 -7.2370e-01 -6.5514e-01 +6.3549e-02 -3.5092e-01 -9.6494e-01 -1.4150e+00 -2.2159e-01 +3.6573e-01 -2.4676e+00 -1.2816e-01 +1.4906e+00
1000 +2.959342644e+02 +2.959342644e+02 +2.970942644e+02 +2.970942644e+02 +3.6304e-01 +2.1504e+00 -3.0013e+00 +9.7059e-01 +2.9669e+00 -6.8055e-01 -6.2783e-01 -2.2298e-01 -3.2512e-01 -7.0749e-01 -1.4255e-01 -7.5605e-01 -2.7345e-01 +3.2636e-01 -1.7748e+00 -9.1896e-01 +1.5901e+00 -2.6466e+00 -8.5568e-01 +1.4395e+00
1030 +2.405913624e+02 +2.405913624e+02 +2.417513624e+02 +2.417513624e+02 +7.7083e-01 -9.9484e-01 -1.8892e+00 +1.2932e+00 +3.5280e+00 -1.6636e+00 -2.7955e-01 -2.4920e-01 -1.5903e-01 -1.1020e+00 -3.7116e-01 -5.8048e-01 -6.8747e-01 -4.7164e-01 -1.6907e+00 +2.7886e-02 +4.7696e-01 -1.5018e+00 -8.5589e-01 +1.3191e+00
1153 +2.393908165e+02 +2.393908165e+02 +2.405508165e+02 +2.405508165e+02 -6.4047e-01 -2.1411e+00 -1.8388e+00 +1.9704e+00 +2.2195e+00 -6.4686e-01 -6.1141e-01 -4.0467e-01 -4.8619e-01 -8.8640e-01 +4.0587e-01 -4.8717e-01 -1.0314e+00 -1.0278e+00 -1.8880e+00 -6.4372e-02 +2.0185e+00 -1.2793e+00 -7.8651e-01 +1.0610e+00
1184 +2.226908529e+02 +2.226908529e+02 +2.238508529e+02 +2.238508529e+02 +5.0167e-01 -1.1614e+00 -2.5356e+00 +1.8253e+00 +2.5145e+00 -4.4052e-02 -1.1986e+00 -3.3052e-01 -4.6854e-01 -4.2291e-01 +4.8318e-01 -5.8615e-01 -7.8327e-01 -9.2111e-01 -2.4087e+00 -7.4794e-01 +1.0353e+00 -1.6685e+00 -1.0162e+00 +1.1194e+00
1198 +2.142320192e+02 +2.142320192e+02 +2.153920192e+02 +2.153920192e+02 +7.9601e-01 -9.7490e-01 -2.3555e+00 +3.1130e+00 +2.4973e+00 -9.6128e-01 -5.6469e-02 +4.8058e-01 +2.4298e-01 -1.0378e+00 -1.1453e-01 -9.2741e-01 -4.8897e-01 -1.6013e+00 -1.8583e+00 -1.7645e+00 +1.9347e-01 -1.1208e+00 -1.0339e+00 +1.3931e+00
1485 +1.916740270e+02 +1.916740270e+02 +1.928340270e+02 +1.928340270e+02 +2.0739e-01 -3.1592e+00 -2.0236e+00 +1.5772e+00 +1.2395e+00 -3.4017e-01 +3.0272e-01 +1.3660e+00 -1.6718e+00 -8.0842e-01 +1.1093e+00 +5.8375e-01 +7.8929e-01 -1.9379e+00 -2.0012e+00 -1.3000e+00 +9.0880e-01 -1.7254e+00 -1.0476e+00 +3.2267e-01
1569 +1.839689528e+02 +1.839689528e+02 +1.851289528e+02 +1.851289528e+02 +1.0309e+00 -2.5987e+00 -2.9791e+00 +4.8866e-01 +8.2857e-01 +3.3091e-01 +1.0060e+00 +9.3180e-01 -3.9979e-01 -1.3598e+00 +1.5309e+00 -4.1437e-01 +9.2965e-01 -1.0516e+00 -1.1672e+00 -3.2431e-01 +1.7131e+00 -1.3212e+00 -1.1906e+00 +9.3766e-01
1846 +1.811875545e+02 +1.811875545e+02 +1.823475545e+02 +1.823475545e+02 +2.2658e+00 -8.8955e-01 -1.7252e+00 +1.7892e+00 +1.2097e+00 +5.7256e-02 +6.1818e-01 +2.4850e+00 -1.7273e+00 -9.0283e-01 +2.2948e+00 -5.0796e-01 -2.0108e-01 -1.8902e+00 -1.2643e+00 -2.3310e+00 +1.5435e+00 +4.2406e-02 -1.7435e+00 +1.0014e+00
2156 +1.633710985e+02 +1.633710985e+02 +1.645310985e+02 +1.645310985e+02 +1.1821e+00 -1.1549e+00 -1.6266e+00 +1.8519e+00 +9.5377e-01 +1.1450e+00 +1.9801e+00 +1.6309e+00 -8.0591e-01 -7.5585e-01 +1.6133e+00 -6.3455e-01 -7.9393e-01 -1.8830e+00 -1.3854e+00 -1.9979e+00 +1.2710e+00 -5.5486e-01 -3.4866e-01 +1.9837e+00
2530 +1.496651430e+02 +1.496651430e+02 +1.508251430e+02 +1.508251430e+02 +1.1630e+00 -1.0789e+00 -1.2738e+00 +1.1215e+00 +1.0416e+00 +3.7969e-01 +1.7843e+00 +1.0261e+00 -2.2495e+00 -1.2229e+00 +1.9928e+00 -1.1115e+00 -1.9822e+00 -1.9097e+00 -1.6892e+00 -1.5099e+00 +1.0583e+00 -1.6437e+00 -2.0791e+00 +1.6833e+00
2574 +1.318344954e+02 +1.318344954e+02 +1.329944954e+02 +1.329944954e+02 +1.5156e+00 -8.0336e-01 -1.4703e+00 +1.3771e+00 +1.3411e+00 +5.1285e-01 +1.3611e+00 +5.6496e-01 -2.0464e+00 -1.2079e+00 +1.7857e+00 -1.3612e+00 -1.6820e+00 -1.4663e+00 -1.6553e+00 -1.4728e+00 +1.0914e+00 -1.7730e+00 -2.3235e+00 +1.4634e+00
2966 +1.269591975e+02 +1.269591975e+02 +1.281191975e+02 +1.281191975e+02 +1.6839e+00 -1.0102e+00 -9.9030e-01 +1.7480e+00 +4.7719e-01 +1.3331e+00 +2.2675e+00 +1.0139e+00 -5.8403e-01 -1.0441e+00 +1.9510e+00 -6.7979e-01 -1.5696e+00 -1.4571e+00 -1.5720e+00 -8.0329e-01 +9.4625e-01 -1.0102e+00 -1.7904e+00 +1.3662e+00
4409 +1.167358182e+02 +1.167358182e+02 +1.178958182e+02 +1.178958182e+02 +1.2115e+00 -1.5774e+00 -1.1385e+00 +1.2264e+00 +1.4078e+00 +1.9756e+00 +1.4879e+00 +1.3048e+00 -1.4368e-01 -1.4300e+00 +1.2620e+00 -1.4493e+00 -1.0802e+00 -1.4057e+00 -6.5585e-01 -8.9320e-01 +1.3599e+00 -1.9600e+00 -2.1147e-01 +1.8260e+00
6040 +1.141003782e+02 +1.141003782e+02 +1.152603782e+02 +1.152603782e+02 +8.5962e-01 -1.9433e+00 -1.3042e+00 +1.3980e+00 +1.2556e+00 +1.9049e+00 +8.2289e-01 +1.0260e+00 -9.8867e-01 -1.3806e+00 +1.1710e+00 -3.5310e-01 -1.0874e+00 -1.6150e+00 -3.8488e-01 -1.3306e+00 +8.7857e-01 -1.7831e+00 -6.7138e-01 +1.4632e+00
10604 +8.685832758e+01 +8.685832758e+01 +8.801832758e+01 +8.801832758e+01 +1.1358e+00 -1.4015e+00 -1.3412e+00 +1.1569e+00 +1.2627e+00 +1.8373e+00 +1.1197e+00 +8.1788e-01 -1.3350e+00 -1.5634e+00 +6.4559e-01 -1.0605e+00 -1.3359e+00 -1.1854e+00 -8.2359e-02 -1.2583e+00 +8.7804e-01 -1.5849e+00 -1.2173e+00 +8.4229e-01
10714 +7.691529587e+01 +7.691529587e+01 +7.807529587e+01 +7.807529587e+01 +1.1265e+00 -1.3953e+00 -1.3650e+00 +1.1538e+00 +1.2635e+00 +1.8467e+00 +1.1076e+00 +8.2244e-01 -1.3165e+00 -1.5730e+00 +6.3386e-01 -1.0349e+00 -1.3706e+00 -1.1798e+00 -6.9595e-02 -1.2908e+00 +8.7234e-01 -1.5826e+00 -1.2019e+00 +8.4621e-01
10846 +7.449013591e+01 +7.449013591e+01 +7.565013591e+01 +7.565013591e+01 +1.1277e+00 -1.3989e+00 -1.3781e+00 +1.1568e+00 +1.2550e+00 +1.8406e+00 +1.1091e+00 +8.2857e-01 -1.3226e+00 -1.5844e+00 +6.2568e-01 -1.0678e+00 -1.3916e+00 -1.1775e+00 -8.6616e-02 -1.2853e+00 +8.9116e-01 -1.5593e+00 -1.1990e+00 +8.4470e-01
10890 +7.323095032e+01 +7.323095032e+01 +7.439095032e+01 +7.439095032e+01 +1.1216e+00 -1.3952e+00 -1.3869e+00 +1.1386e+00 +1.2582e+00 +1.8509e+00 +1.1114e+00 +8.2162e-01 -1.3254e+00 -1.5791e+00 +6.2802e-01 -1.0556e+00 -1.3796e+00 -1.1795e+00 -8.5252e-02 -1.2908e+00 +8.9965e-01 -1.5571e+00 -1.2111e+00 +8.5703e-01
10956 +7.113576987e+01 +7.113576987e+01 +7.229576987e+01 +7.229576987e+01 +1.1230e+00 -1.4001e+00 -1.3735e+00 +1.1594e+00 +1.2542e+00 +1.8526e+00 +1.1113e+00 +8.1484e-01 -1.3293e+00 -1.5782e+00 +6.3733e-01 -1.0581e+00 -1.3671e+00 -1.1762e+00 -8.4733e-02 -1.2911e+00 +9.0854e-01 -1.5576e+00 -1.2044e+00 +8.4618e-01
10978 +7.078657201e+01 +7.078657201e+01 +7.194657201e+01 +7.194657201e+01 +1.1244e+00 -1.3983e+00 -1.3746e+00 +1.1458e+00 +1.2552e+00 +1.8512e+00 +1.1044e+00 +8.1358e-01 -1.3134e+00 -1.5767e+00 +6.3683e-01 -1.0567e+00 -1.3635e+00 -1.1904e+00 -8.7814e-02 -1.2946e+00 +9.0479e-01 -1.5450e+00 -1.2173e+00 +8.4424e-01
11000 +6.783662946e+01 +6.783662946e+01 +6.899662946e+01 +6.899662946e+01 +1.1266e+00 -1.4010e+00 -1.3766e+00 +1.1473e+00 +1.2591e+00 +1.8529e+00 +1.1046e+00 +8.1946e-01 -1.3083e+00 -1.5811e+00 +6.3787e-01 -1.0556e+00 -1.3708e+00 -1.1937e+00 -7.8273e-02 -1.2982e+00 +9.0882e-01 -1.5466e+00 -1.2147e+00 +8.4139e-01
11044 +6.214741799e+01 +6.214741799e+01 +6.330741799e+01 +6.330741799e+01 +1.1356e+00 -1.4046e+00 -1.3826e+00 +1.1553e+00 +1.2525e+00 +1.8600e+00 +1.1093e+00 +8.1951e-01 -1.3059e+00 -1.5851e+00 +6.3196e-01 -1.0605e+00 -1.3655e+00 -1.2014e+00 -6.3974e-02 -1.2985e+00 +9.1086e-01 -1.5447e+00 -1.2118e+00 +8.3768e-01
11088 +6.008263646e+01 +6.008263646e+01 +6.124263646e+01 +6.124263646e+01 +1.1400e+00 -1.4027e+00 -1.3864e+00 +1.1515e+00 +1.2572e+00 +1.8727e+00 +1.1030e+00 +8.2779e-01 -1.3126e+00 -1.5868e+00 +6.3185e-01 -1.0700e+00 -1.3534e+00 -1.2032e+00 -5.8302e-02 -1.3006e+00 +9.1585e-01 -1.5481e+00 -1.2190e+00 +8.2945e-01
11132 +5.600701994e+01 +5.600701994e+01 +5.716701994e+01 +5.716701994e+01 +1.1365e+00 -1.4022e+00 -1.3921e+00 +1.1509e+00 +1.2625e+00 +1.8806e+00 +1.0946e+00 +8.3372e-01 -1.3115e+00 -1.5868e+00 +6.3453e-01 -1.0662e+00 -1.3252e+00 -1.2086e+00 -6.0934e-02 -1.2924e+00 +9.1452e-01 -1.5566e+00 -1.2159e+00 +8.2954e-01
11154 +5.351238663e+01 +5.351238663e+01 +5.467238663e+01 +5.467238663e+01 +1.1465e+00 -1.4049e+00 -1.3936e+00 +1.1585e+00 +1.2615e+00 +1.8807e+00 +1.0960e+00 +8.4508e-01 -1.3218e+00 -1.5857e+00 +6.2792e-01 -1.0756e+00 -1.3207e+00 -1.2059e+00 -6.9788e-02 -1.2900e+00 +9.1709e-01 -1.5566e+00 -1.2109e+00 +8.3759e-01
11176 +5.185185930e+01 +5.185185930e+01 +5.301185930e+01 +5.301185930e+01 +1.1459e+00 -1.4017e+00 -1.4026e+00 +1.1670e+00 +1.2599e+00 +1.8780e+00 +1.0952e+00 +8.4947e-01 -1.3286e+00 -1.5843e+00 +6.2658e-01 -1.0610e+00 -1.3284e+00 -1.2029e+00 -5.9808e-02 -1.2827e+00 +9.1429e-01 -1.5431e+00 -1.2063e+00 +8.4155e-01
11242 +4.737788163e+01 +4.737788163e+01 +4.853788163e+01 +4.853788163e+01 +1.1535e+00 -1.3904e+00 -1.3947e+00 +1.1738e+00 +1.2629e+00 +1.8875e+00 +1.1010e+00 +8.5186e-01 -1.3093e+00 -1.5832e+00 +6.2602e-01 -1.0754e+00 -1.3165e+00 -1.1850e+00 -4.7963e-02 -1.2817e+00 +9.1146e-01 -1.5498e+00 -1.2095e+00 +8.4071e-01
11330 +4.609902553e+01 +4.609902553e+01 +4.725902553e+01 +4.725902553e+01 +1.1486e+00 -1.3848e+00 -1.3898e+00 +1.1738e+00 +1.2570e+00 +1.8846e+00 +1.1066e+00 +8.6159e-01 -1.3206e+00 -1.5834e+00 +6.2463e-01 -1.0734e+00 -1.3141e+00 -1.1962e+00 -4.7413e-02 -1.2771e+00 +9.1363e-01 -1.5522e+00 -1.2175e+00 +8.4811e-01
11396 +4.529862772e+01 +4.529862772e+01 +4.645862772e+01 +4.645862772e+01 +1.1538e+00 -1.3936e+00 -1.3883e+00 +1.1695e+00 +1.2546e+00 +1.8841e+00 +1.1010e+00 +8.5903e-01 -1.3398e+00 -1.5721e+00 +6.2384e-01 -1.0704e+00 -1.3081e+00 -1.2000e+00 -3.8319e-02 -1.2740e+00 +9.1247e-01 -1.5481e+00 -1.2148e+00 +8.4975e-01
11484 +4.293233667e+01 +4.293233667e+01 +4.409233667e+01 +4.409233667e+01 +1.1550e+00 -1.3849e+00 -1.3818e+00 +1.1612e+00 +1.2549e+00 +1.8868e+00 +1.0937e+00 +8.5802e-01 -1.3355e+00 -1.5766e+00 +6.1889e-01 -1.0828e+00 -1.3039e+00 -1.1806e+00 -4.0755e-02 -1.2681e+00 +9.1561e-01 -1.5496e+00 -1.2231e+00 +8.4972e-01
11572 +4.195455050e+01 +4.195455050e+01 +4.311455050e+01 +4.311455050e+01 +1.1560e+00 -1.3855e+00 -1.3894e+00 +1.1562e+00 +1.2552e+00 +1.8870e+00 +1.0928e+00 +8.5975e-01 -1.3301e+00 -1.5733e+00 +6.1676e-01 -1.0842e+00 -1.3087e+00 -1.1801e+00 -3.8868e-02 -1.2703e+00 +9.1687e-01 -1.5472e+00 -1.2181e+00 +8.4411e-01
11614 +3.730888007e+01 +3.730888007e+01 +3.846888007e+01 +3.846888007e+01 +1.1602e+00 -1.3839e+00 -1.3904e+00 +1.1691e+00 +1.2502e+00 +1.8866e+00 +1.0941e+00 +8.5863e-01 -1.3311e+00 -1.5740e+00 +6.1660e-01 -1.0767e+00 -1.3076e+00 -1.1792e+00 -3.9273e-02 -1.2755e+00 +9.1541e-01 -1.5430e+00 -1.2122e+00 +8.4300e-01
11792 +3.688725125e+01 +3.688725125e+01 +3.804725125e+01 +3.804725125e+01 +1.1613e+00 -1.3890e+00 -1.3871e+00 +1.1692e+00 +1.2490e+00 +1.8862e+00 +1.0995e+00 +8.5782e-01 -1.3252e+00 -1.5726e+00 +6.1465e-01 -1.0766e+00 -1.3145e+00 -1.1764e+00 -3.7674e-02 -1.2700e+00 +9.1648e-01 -1.5465e+00 -1.2146e+00 +8.4347e-01
11880 +3.618286700e+01 +3.618286700e+01 +3.734286700e+01 +3.734286700e+01 +1.1607e+00 -1.3910e+00 -1.3869e+00 +1.1709e+00 +1.2468e+00 +1.8857e+00 +1.0993e+00 +8.5805e-01 -1.3288e+00 -1.5687e+00 +6.1846e-01 -1.0747e+00 -1.3153e+00 -1.1741e+00 -3.6731e-02 -1.2704e+00 +9.1702e-01 -1.5444e+00 -1.2141e+00 +8.4013e-01
11968 +3.484583334e+01 +3.484583334e+01 +3.600583334e+01 +3.600583334e+01 +1.1605e+00 -1.3910e+00 -1.3886e+00 +1.1694e+00 +1.2438e+00 +1.8857e+00 +1.0968e+00 +8.5900e-01 -1.3230e+00 -1.5712e+00 +6.1873e-01 -1.0750e+00 -1.3149e+00 -1.1724e+00 -3.7507e-02 -1.2754e+00 +9.1777e-01 -1.5399e+00 -1.2151e+00 +8.3721e-01
12034 +3.448700005e+01 +3.448700005e+01 +3.564700005e+01 +3.564700005e+01 +1.1579e+00 -1.3907e+00 -1.3886e+00 +1.1659e+00 +1.2426e+00 +1.8879e+00 +1.0968e+00 +8.5730e-01 -1.3238e+00 -1.5730e+00 +6.1920e-01 -1.0773e+00 -1.3160e+00 -1.1726e+00 -3.7028e-02 -1.2753e+00 +9.1927e-01 -1.5390e+00 -1.2125e+00 +8.3695e-01
12166 +3.360490877e+01 +3.360490877e+01 +3.476490877e+01 +3.476490877e+01 +1.1598e+00 -1.3895e+00 -1.3903e+00 +1.1728e+00 +1.2410e+00 +1.8870e+00 +1.0949e+00 +8.5752e-01 -1.3203e+00 -1.5752e+00 +6.1815e-01 -1.0767e+00 -1.3158e+00 -1.1723e+00 -3.3619e-02 -1.2792e+00 +9.1933e-01 -1.5384e+00 -1.2097e+00 +8.3305e-01
12276 +3.302550825e+01 +3.302550825e+01 +3.418550825e+01 +3.418550825e+01 +1.1605e+00 -1.3851e+00 -1.3915e+00 +1.1722e+00 +1.2415e+00 +1.8882e+00 +1.0947e+00 +8.5666e-01 -1.3193e+00 -1.5730e+00 +6.1654e-01 -1.0754e+00 -1.3143e+00 -1.1704e+00 -3.2454e-02 -1.2813e+00 +9.2007e-01 -1.5374e+00 -1.2089e+00 +8.3280e-01
12518 +3.231169568e+01 +3.231169568e+01 +3.347169568e+01 +3.347169568e+01 +1.1585e+00 -1.3819e+00 -1.3903e+00 +1.1723e+00 +1.2415e+00 +1.8918e+00 +1.0950e+00 +8.5373e-01 -1.3186e+00 -1.5694e+00 +6.1706e-01 -1.0753e+00 -1.3175e+00 -1.1688e+00 -3.1256e-02 -1.2822e+00 +9.2137e-01 -1.5350e+00 -1.2097e+00 +8.3214e-01
12826 +3.159954768e+01 +3.159954768e+01 +3.275954768e+01 +3.275954768e+01 +1.1621e+00 -1.3811e+00 -1.3890e+00 +1.1730e+00 +1.2401e+00 +1.8901e+00 +1.0954e+00 +8.4959e-01 -1.3151e+00 -1.5661e+00 +6.1554e-01 -1.0752e+00 -1.3180e+00 -1.1688e+00 -3.0028e-02 -1.2841e+00 +9.2104e-01 -1.5316e+00 -1.2085e+00 +8.2759e-01
13288 +3.085469953e+01 +3.085469953e+01 +3.201469953e+01 +3.201469953e+01 +1.1656e+00 -1.3781e+00 -1.3895e+00 +1.1755e+00 +1.2411e+00 +1.8905e+00 +1.0976e+00 +8.4862e-01 -1.3163e+00 -1.5598e+00 +6.1299e-01 -1.0742e+00 -1.3153e+00 -1.1715e+00 -2.5449e-02 -1.2836e+00 +9.2288e-01 -1.5265e+00 -1.2086e+00 +8.2491e-01
% function evaluation | noise-free fitness - Fopt (2.407100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.202592040e+02 +3.202592040e+02 +5.609692040e+02 +5.609692040e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
528 +2.739767143e+02 +2.739767143e+02 +5.146867143e+02 +5.146867143e+02 -4.5605e-01 +5.1489e-01 +3.2547e-01 +3.1417e-01 -1.0652e-01 +6.4756e-01 -3.8575e-01 +7.1721e-01 +1.9855e+00 +1.2719e+00 +3.0898e-01 -2.6739e+00 +7.1246e-01 -9.6658e-01 +8.1761e-01 -6.0801e-01 -6.8093e-01 -3.8199e-01 -2.3994e+00 +2.1918e+00
638 +2.687140336e+02 +2.687140336e+02 +5.094240336e+02 +5.094240336e+02 -2.8168e-01 +2.3671e+00 +5.1762e-01 +4.2072e-01 +3.7155e-02 +5.1854e-01 -5.2688e-01 +2.0067e+00 +1.7775e+00 +1.9453e-01 -3.1167e-01 -2.1320e+00 +7.4850e-01 +1.8444e-01 +9.6497e-01 -2.2559e-01 +1.2131e+00 +6.1147e-01 -1.9327e+00 +1.0892e+00
656 +2.335990106e+02 +2.335990106e+02 +4.743090106e+02 +4.743090106e+02 -1.0656e+00 +1.2763e+00 +5.9546e-03 -7.0559e-01 -6.6599e-01 -6.5208e-01 +3.4291e-01 +1.3345e-01 +1.5396e+00 +6.5113e-01 -4.4168e-01 -2.0401e+00 +2.6684e+00 -8.6529e-02 +1.2175e+00 -7.4045e-01 +1.5934e+00 -4.3332e-01 -1.8358e+00 +1.9492e+00
717 +2.184134334e+02 +2.184134334e+02 +4.591234334e+02 +4.591234334e+02 +3.8917e-01 +9.1237e-01 +4.7860e-01 +6.5226e-01 -2.2836e-01 +1.5862e-01 +5.4515e-01 +7.6132e-01 +1.1518e+00 -2.6483e+00 -9.3044e-01 -1.2458e+00 +9.8477e-01 -2.0144e+00 +1.6556e+00 -8.5691e-01 +3.5732e-01 +8.6444e-01 -1.1712e+00 +1.7134e+00
814 +2.030626668e+02 +2.030626668e+02 +4.437726668e+02 +4.437726668e+02 +1.4459e+00 +1.4067e+00 +9.9874e-01 -9.4222e-01 -2.7964e-01 +3.0036e-01 +1.2026e+00 +8.2539e-01 +1.9066e+00 -1.5534e+00 -1.3353e+00 -1.4207e+00 +1.4697e+00 -1.6039e+00 +1.1502e+00 -1.4908e+00 +1.0435e+00 +9.4207e-01 -6.8037e-01 +1.4626e+00
860 +1.907512634e+02 +1.907512634e+02 +4.314612634e+02 +4.314612634e+02 +2.4540e+00 +1.3310e+00 +6.3049e-01 -4.6454e-01 -1.1686e+00 -6.0358e-01 +1.4318e+00 +1.1770e+00 +1.5532e+00 -1.6600e+00 -3.3991e+00 -2.0186e+00 +1.3246e+00 -1.9240e+00 +4.4123e-01 -4.7292e-01 +1.3231e+00 -1.3196e-01 -1.4362e+00 +1.3921e+00
868 +1.818511315e+02 +1.818511315e+02 +4.225611315e+02 +4.225611315e+02 +9.2251e-01 +5.0575e-01 +1.0017e+00 -1.7153e+00 -1.5111e+00 +6.6467e-01 +1.2000e+00 +1.1928e+00 +1.8372e+00 -9.9661e-01 -1.6224e+00 -1.6134e+00 +8.2933e-01 -1.5036e+00 +7.6953e-01 -4.5038e-01 +6.7846e-01 +9.6823e-01 -1.0263e+00 +8.4868e-03
